id,institutionCode,basisOfRecord,source,occurrenceID,catalogNumber,recordedBy,year,country,countryCode,stateProvince,county,locality,latitude,longitude,scientificName,kingdom,family,genus
5386558,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/559/5386558,5386558,e3d656d5-b6bf-11e1-8c2f-acd112e444a7,C.O.Levine,1918,CN,CN,广东,东沙群岛,,,,Pinus massoniana,Plantae,Pinaceae,Pinus
5386605,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/ee2/5386605,5386605,e3d64704-b6bf-11e1-8c2f-acd112e444a7,C.O.Levine,1917,CN,CN,广东,广州市,,23.1270407,113.3415270,Pinus massoniana,Plantae,Pinaceae,Pinus
6612212,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/4bd/6612212,6612212,dc1c17e0-b6bf-11e1-8c2f-acd112e444a7,周太炎,1949,CN,CN,江苏,常熟市,虞山,31.6625046,120.8336878,Pinus massoniana,Plantae,Pinaceae,Pinus
6612232,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/22e/6612232,6612232,dc1c0e44-b6bf-11e1-8c2f-acd112e444a7,,1931,CN,CN,福建,福州市,鼓山,26.0761062,119.3064058,Pinus massoniana,Plantae,Pinaceae,Pinus
6612364,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/3b9/6612364,6612364,dc1bd16c-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1930,CN,CN,广东,东沙群岛,"Sun Yatsen University,Canton,Kwan gtung",,,Pinus massoniana var. hainanensis,Plantae,Pinaceae,Pinus
6612365,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/97b/6612365,6612365,dc1bd0fe-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1930,CN,CN,广东,东沙群岛,"Sun Yatsen University,Canton,Kwan gtung",,,Pinus massoniana var. hainanensis,Plantae,Pinaceae,Pinus
6617622,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/03e/6617622,6617622,dc1246a8-b6bf-11e1-8c2f-acd112e444a7,,1926,CN,CN,江苏,南京市,庭园,32.0556449,118.7977409,Pinus thunbergii,Plantae,Pinaceae,Pinus
6617623,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/83f/6617623,6617623,dc1245b1-b6bf-11e1-8c2f-acd112e444a7,周太炎,1949,CN,CN,江苏,常熟市,,31.6625046,120.8336878,Pinus massoniana,Plantae,Pinaceae,Pinus
6617969,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/7d6/6617969,6617969,dc11a7e5-b6bf-11e1-8c2f-acd112e444a7,方文培,1940,CN,CN,四川,峨眉山市,峨眉山,29.4961191,103.3985889,Pinus massoniana,Plantae,Pinaceae,Pinus
6617976,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/120/6617976,6617976,dc11a3f9-b6bf-11e1-8c2f-acd112e444a7,方文培,1940,CN,CN,四川,峨眉山市,峨眉山,29.4961191,103.3985889,Pinus massoniana,Plantae,Pinaceae,Pinus
6617977,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/114/6617977,6617977,dc11a467-b6bf-11e1-8c2f-acd112e444a7,郑万钧,1931,CN,CN,四川,,,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6618046,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/1f1/6618046,6618046,dc1184b0-b6bf-11e1-8c2f-acd112e444a7,K.M.Liou,1933,CN,CN,山东,烟台市,南山，太平庵庙后,37.4636946,121.4479458,Pinus densiflora,Plantae,Pinaceae,Pinus
6618047,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8fe/6618047,6618047,dc118440-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou & K.M.Liou,1933,CN,CN,山东,牟平区,岳姑庙前,37.2696474,121.5447736,Pinus densiflora,Plantae,Pinaceae,Pinus
6628122,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/fbf/6628122,6628122,dbffe394-b6bf-11e1-8c2f-acd112e444a7,M.Chen,1933,CN,CN,安徽,黄山区,黄山,30.2729391,118.1415653,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6628248,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/620/6628248,6628248,dbffac37-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,,,,,Pinus armandii,Plantae,Pinaceae,Pinus
6647075,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/86f/6647075,6647075,dbde80a4-b6bf-11e1-8c2f-acd112e444a7,F.T.Wang,1930,CN,CN,四川,,,,,Pinus armandii,Plantae,Pinaceae,Pinus
6651701,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/59e/6651701,6651701,dbd6414f-b6bf-11e1-8c2f-acd112e444a7,S.Saito,1937,CN,CN,台湾,南投县,"nanto hsien,wushe",23.8387601,120.9876321,Pinus morrisonicola,Plantae,Pinaceae,Pinus
6665847,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/496/6665847,6665847,dbbd476a-b6bf-11e1-8c2f-acd112e444a7,Anonymous,1928,CN,CN,江苏,南京市,,32.0556449,118.7977409,Pinus virginiana,Plantae,Pinaceae,Pinus
6665848,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/aa4/6665848,6665848,dbbd46fd-b6bf-11e1-8c2f-acd112e444a7,Anonymous,1928,CN,CN,江苏,南京市,,32.0556449,118.7977409,Pinus virginiana,Plantae,Pinaceae,Pinus
6665869,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/ca3/6665869,6665869,dbbd3dd6-b6bf-11e1-8c2f-acd112e444a7,E.H.Wilson,1914,CN,CN,湖北,,,,,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6665870,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/184/6665870,6665870,dbbd3d68-b6bf-11e1-8c2f-acd112e444a7,E.H.Wilson,1914,CN,CN,四川,,,,,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6665904,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/66e/6665904,6665904,dbbd2e92-b6bf-11e1-8c2f-acd112e444a7,,1940,CN,CN,云南,德钦县,,28.4861098,98.9115429,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6665907,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c01/6665907,6665907,dbbd2d3f-b6bf-11e1-8c2f-acd112e444a7,,1940,CN,CN,云南,贡山独龙族怒族自治县,,27.7407357,98.6658204,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6665915,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/28f/6665915,6665915,dbbd29b6-b6bf-11e1-8c2f-acd112e444a7,C.W.Wang,1936,CN,CN,云南,,Shun-Ning Hsien,,,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6665917,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/7eb/6665917,6665917,dbbd28d7-b6bf-11e1-8c2f-acd112e444a7,H.T.Tsai,1933,CN,CN,云南,,Shih-ping Hsien,,,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6665919,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/6c3/6665919,6665919,dbbd27f6-b6bf-11e1-8c2f-acd112e444a7,J.F.Rock,1922,CN,CN,云南,,,,,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6665923,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/1e9/6665923,6665923,dbbd261f-b6bf-11e1-8c2f-acd112e444a7,,1935,CN,CN,云南,昆明市,节竹寺,25.0125259,102.7000129,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6665927,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/dc3/6665927,6665927,dbbd2462-b6bf-11e1-8c2f-acd112e444a7,,1940,CN,CN,云南,贡山独龙族怒族自治县,,27.7407357,98.6658204,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6665931,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/7ac/6665931,6665931,dbbd229b-b6bf-11e1-8c2f-acd112e444a7,C.W.Wang,1939,CN,CN,云南,,"Y.Yan-shan,Ti-mi-ho-shan",,,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6665939,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/5c6/6665939,6665939,dbbd1f0d-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1938,CN,CN,云南,,"Salwin Valley,Bahanlo",,,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6665943,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8e0/6665943,6665943,dbbd1d4a-b6bf-11e1-8c2f-acd112e444a7,,1945,CN,CN,云南,昆明市,西山,25.0125259,102.7000129,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6665966,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/0f1/6665966,6665966,dbbd133a-b6bf-11e1-8c2f-acd112e444a7,Y.Tsiang,1930,CN,CN,贵州,贵阳市,"ChingDISPLAY STATUS -an,kweiyang",26.5434927,106.7611027,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6666901,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e83/6666901,6666901,dbbb59ba-b6bf-11e1-8c2f-acd112e444a7,四川省经济植物调查队,1939,CN,CN,四川,越西县,,28.6397997,102.5076771,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6666903,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/099/6666903,6666903,dbbb58da-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,,,,,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6666905,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/70d/6666905,6666905,dbbb57f9-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1932,CN,CN,四川,,,,,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6666909,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/aed/6666909,6666909,dbbb5639-b6bf-11e1-8c2f-acd112e444a7,方文培,1928,CN,CN,四川,汉源县,,29.3516749,102.6780725,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6666910,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/cc6/6666910,6666910,dbbb55ca-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1938,CN,CN,四川,汉源县,,29.3516749,102.6780725,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6666932,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/055/6666932,6666932,dbbb4c0e-b6bf-11e1-8c2f-acd112e444a7,C.W.Yao,1940,CN,CN,四川,,,,,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6666941,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/21a/6666941,6666941,dbbb4815-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,汉源县,Han-yeng-hsien,29.3516749,102.6780725,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6666942,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/0ba/6666942,6666942,dbbb47a4-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,康定县,,30.0553048,101.9648302,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6666943,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/665/6666943,6666943,dbbb4735-b6bf-11e1-8c2f-acd112e444a7,方文培,1928,CN,CN,四川,汉源县,Han-yeng-hsien,29.3516749,102.6780725,Pinus yunnanensis,Plantae,Pinaceae,Pinus
6666982,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/394/6666982,6666982,dbbb3612-b6bf-11e1-8c2f-acd112e444a7,陈少卿,1943,CN,CN,湖南,,,,,Pinus thunbergii,Plantae,Pinaceae,Pinus
6666985,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/330/6666985,6666985,dbbb34c4-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1930,CN,CN,浙江,杭州市,"College of Agriculture,Hangchow,Chekiang",30.2739768,120.1729739,Pinus thunbergii,Plantae,Pinaceae,Pinus
6667004,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/660/6667004,6667004,dbbb2c51-b6bf-11e1-8c2f-acd112e444a7,F.Y.Hwang,1936,CN,CN,山东,,"Ho-ch;ing-tsun,Wei-hai-wei,Shantung",,,Pinus thunbergii,Plantae,Pinaceae,Pinus
6667005,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/ef2/6667005,6667005,dbbb2bd7-b6bf-11e1-8c2f-acd112e444a7,F.Y.Hwang,1936,CN,CN,山东,威海市,"Ho-ch;ing-tsun,Wei-hai-wei,Shantung",37.5125003,122.1184981,Pinus thunbergii,Plantae,Pinaceae,Pinus
6667006,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/928/6667006,6667006,dbbb2b65-b6bf-11e1-8c2f-acd112e444a7,F.Y.Hwang,1936,CN,CN,山东,威海市,"Wei-hai-wei,Liu-kung-tao",37.5125003,122.1184981,Pinus thunbergii,Plantae,Pinaceae,Pinus
6667008,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/980/6667008,6667008,dbbb2a88-b6bf-11e1-8c2f-acd112e444a7,Y.C. Wang,1935,CN,CN,山东,泰安市,"Near Liu-Shu-t'ai,Lao-shan,Shantung",36.2022696,117.0879722,Pinus thunbergii,Plantae,Pinaceae,Pinus
6667009,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c79/6667009,6667009,dbbb2a16-b6bf-11e1-8c2f-acd112e444a7,Y.C.Wang,1935,CN,CN,山东,泰安市,,36.2022696,117.0879722,Pinus thunbergii,Plantae,Pinaceae,Pinus
6667011,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/21f/6667011,6667011,dbbb2936-b6bf-11e1-8c2f-acd112e444a7,F.Y.Hwang,1936,CN,CN,山东,威海市,"Ho-ch;ing-tsun,Wei-hai-wei,Shantung",37.5125003,122.1184981,Pinus thunbergii,Plantae,Pinaceae,Pinus
6667012,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/908/6667012,6667012,dbbb28c8-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1930,CN,CN,浙江,杭州市,"College of Agriculture Hangchow,Chekiang",30.2739768,120.1729739,Pinus thunbergii,Plantae,Pinaceae,Pinus
6667013,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/4e5/6667013,6667013,dbbb2859-b6bf-11e1-8c2f-acd112e444a7,F.Y.Hwang,1936,CN,CN,山东,威海市,"Wei-hai-wei,Hoch'ing-tsun",37.5125003,122.1184981,Pinus thunbergii,Plantae,Pinaceae,Pinus
6667014,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/5ff/6667014,6667014,dbbb27e9-b6bf-11e1-8c2f-acd112e444a7,,1933,CN,CN,山东,青岛市,农林事务所,36.1079328,120.4159606,Pinus thunbergii,Plantae,Pinaceae,Pinus
6667015,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/f66/6667015,6667015,dbbb277a-b6bf-11e1-8c2f-acd112e444a7,F.Y.Hwang,1936,CN,CN,山东,威海市,Wang-tao-tsun,37.5125003,122.1184981,Pinus thunbergii,Plantae,Pinaceae,Pinus
6667016,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/453/6667016,6667016,dbbb270b-b6bf-11e1-8c2f-acd112e444a7,F.Y.Hwang,1936,CN,CN,山东,威海市,"Wei-hai-wei,Liu-kung-tao",37.5125003,122.1184981,Pinus thunbergii,Plantae,Pinaceae,Pinus
6667035,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/219/6667035,6667035,dbbb1eb0-b6bf-11e1-8c2f-acd112e444a7,,1937,CN,CN,台湾,台东县,,22.764152,121.142807,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667038,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/140/6667038,6667038,dbbb1d5d-b6bf-11e1-8c2f-acd112e444a7,徐永椿,1948,CN,CN,台湾,,阿里山,,,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667041,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c89/6667041,6667041,dbbb1c0d-b6bf-11e1-8c2f-acd112e444a7,林型组,1924,CN,CN,福建,,,,,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667042,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/156/6667042,6667042,dbbb1b9e-b6bf-11e1-8c2f-acd112e444a7,Ling Yong,1920,CN,CN,福建,武夷山市,,27.7566588,118.0353069,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667044,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/3fa/6667044,6667044,dbbb1ac1-b6bf-11e1-8c2f-acd112e444a7,钟补勤,1931,CN,CN,福建,德化县,戴云山顶,25.6570880,118.2422984,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667045,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/5bf/6667045,6667045,dbbb1a53-b6bf-11e1-8c2f-acd112e444a7,Y.K.Hsiung,1945,CN,CN,福建,,,,,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667047,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/447/6667047,6667047,dbbb1974-b6bf-11e1-8c2f-acd112e444a7,钟补勤,1930,CN,CN,福建,德化县,戴云西山,25.6570880,118.2422984,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667052,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8d5/6667052,6667052,dbbb173f-b6bf-11e1-8c2f-acd112e444a7,钟补勤,1926,CN,CN,贵州,江口县,梵净山,27.6937503,108.8500607,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667053,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/0b3/6667053,6667053,dbbb16cf-b6bf-11e1-8c2f-acd112e444a7,钟补勤,1926,CN,CN,贵州,江口县,梵净山,27.6937503,108.8500607,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667073,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/45a/6667073,6667073,dbbb0ddc-b6bf-11e1-8c2f-acd112e444a7,Tang & Hsia,1927,CN,CN,浙江,临安市,天目山,30.1960215,119.3662834,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667074,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/174/6667074,6667074,dbbb0d6a-b6bf-11e1-8c2f-acd112e444a7,K.K.Tsoong,1929,CN,CN,浙江,临安市,天目山,30.1960215,119.3662834,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667104,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/695/6667104,6667104,dbbb0025-b6bf-11e1-8c2f-acd112e444a7,P.C.Tsoong,1936,CN,CN,安徽,,关顶,,,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667108,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/39c/6667108,6667108,dbbafe55-b6bf-11e1-8c2f-acd112e444a7,,1924,CN,CN,安徽,黄山市,黄山文殊院,29.9558362,118.2488108,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667109,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e39/6667109,6667109,dbbafde7-b6bf-11e1-8c2f-acd112e444a7,P.C.Tsoong,1936,CN,CN,安徽,,,,,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667110,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/84e/6667110,6667110,dbbafd78-b6bf-11e1-8c2f-acd112e444a7,P.C.Tsoong,1936,CN,CN,安徽,,,,,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667115,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/1c6/6667115,6667115,dbbafb50-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou & P.C.Tsoong,1935,CN,CN,安徽,黄山市,黄山,29.9558362,118.2488108,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6667595,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/aba/6667595,6667595,dbba2366-b6bf-11e1-8c2f-acd112e444a7,"W.H.Sauer,S.Gerbert,",1916,CN,CN,吉林,安图县,Antu County,42.7865039,128.5144937,Pinus sylvestris var. sylvestriformis,Plantae,Pinaceae,Pinus
6667608,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/075/6667608,6667608,dbba1db0-b6bf-11e1-8c2f-acd112e444a7,J.sato,1930,CN,CN,辽宁,旅顺市,,38.8474121,121.2873244,Pinus sylvestris var. mongolica,Plantae,Pinaceae,Pinus
6667614,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/0fc/6667614,6667614,dbba1b1a-b6bf-11e1-8c2f-acd112e444a7,J.sato,1930,CN,CN,内蒙古,海拉尔市,,49.2115288,119.7305603,Pinus sylvestris var. mongolica,Plantae,Pinaceae,Pinus
6667615,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/3ad/6667615,6667615,dbba1aac-b6bf-11e1-8c2f-acd112e444a7,J.sato,1934,CN,CN,内蒙古,海拉尔市,,49.2115288,119.7305603,Pinus sylvestris var. mongolica,Plantae,Pinaceae,Pinus
6667616,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/285/6667616,6667616,dbba1a3c-b6bf-11e1-8c2f-acd112e444a7,J.Kato,1936,CN,CN,黑龙江,瑷珲市,,,,Pinus sylvestris var. mongolica,Plantae,Pinaceae,Pinus
6667623,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/87c/6667623,6667623,dbba1717-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1905,CN,CN,内蒙古,乌兰浩特市,,46.0682259,122.0684586,Pinus sylvestris var. mongolica,Plantae,Pinaceae,Pinus
6667625,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/481/6667625,6667625,dbba1636-b6bf-11e1-8c2f-acd112e444a7,,1930,CN,CN,辽宁,旅顺市,,38.8474121,121.2873244,Pinus sylvestris var. mongolica,Plantae,Pinaceae,Pinus
6667729,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/07c/6667729,6667729,dbb9e940-b6bf-11e1-8c2f-acd112e444a7,C.Y.Chiao et al.,1930,CN,CN,山东,,,,,Pinus rigida,Plantae,Pinaceae,Pinus
6668199,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/ecb/6668199,6668199,dbb91b24-b6bf-11e1-8c2f-acd112e444a7,H.W.Kung,1931,CN,CN,吉林,吉林市市辖区,小白山,,,Pinus pumila,Plantae,Pinaceae,Pinus
6668228,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/acb/6668228,6668228,dbb90e34-b6bf-11e1-8c2f-acd112e444a7,王名金,1949,CN,CN,江西,九江市,庐山,29.6101497,115.9981048,Pinus parviflora,Plantae,Pinaceae,Pinus
6668229,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/f73/6668229,6668229,dbb90dc3-b6bf-11e1-8c2f-acd112e444a7,王名金,1949,CN,CN,江西,九江市,庐山,29.6101497,115.9981048,Pinus parviflora,Plantae,Pinaceae,Pinus
6668250,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8c2/6668250,6668250,dbb90086-b6bf-11e1-8c2f-acd112e444a7,H.Yu,1939,CN,CN,四川,,云同天崖,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668333,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/d6a/6668333,6668333,dbb8dc76-b6bf-11e1-8c2f-acd112e444a7,Tsang W. T.,1932,CN,CN,广东,惠阳市,九龙峰,23.0375502,114.6393192,Pinus massoniana,Plantae,Pinaceae,Pinus
6668334,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/0be/6668334,6668334,dbb8dc08-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1930,CN,CN,广东,东沙群岛,Kwargtung: Tinghushan,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668335,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/d23/6668335,6668335,dbb8db9a-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1929,CN,CN,香港,香港特别行政区,Kwargtung: HongKong,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668342,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/7b3/6668342,6668342,dbb8d863-b6bf-11e1-8c2f-acd112e444a7,刘尚武,1931,CN,CN,广东,东沙群岛,本校,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668345,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/310/6668345,6668345,dbb8d71f-b6bf-11e1-8c2f-acd112e444a7,W.M.Chun,1930,CN,CN,广东,东沙群岛,"Tung shan canton,pine woods,",,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668346,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c9f/6668346,6668346,dbb8d6b3-b6bf-11e1-8c2f-acd112e444a7,Y.Tsiang,1928,CN,CN,广东,东沙群岛,,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668359,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/4c3/6668359,6668359,dbb8d100-b6bf-11e1-8c2f-acd112e444a7,S.Janaka,1916,CN,CN,台湾,台北市,草山,25.0910750,121.5598345,Pinus massoniana,Plantae,Pinaceae,Pinus
6668361,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/b45/6668361,6668361,dbb8d025-b6bf-11e1-8c2f-acd112e444a7,,1946,CN,CN,福建,,,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668368,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/46a/6668368,6668368,dbb8cd21-b6bf-11e1-8c2f-acd112e444a7,H.H.Chung,1924,CN,CN,福建,,,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668372,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/0d0/6668372,6668372,dbb8cb55-b6bf-11e1-8c2f-acd112e444a7,钟补勤,1927,CN,CN,福建,仙游县,鸽岭东南,25.4404553,118.6982846,Pinus massoniana,Plantae,Pinaceae,Pinus
6668374,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/f59/6668374,6668374,dbb8ca78-b6bf-11e1-8c2f-acd112e444a7,,1945,CN,CN,福建,,,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668376,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/01d/6668376,6668376,dbb8c99b-b6bf-11e1-8c2f-acd112e444a7,,1937,CN,CN,福建,永泰县,永泰,25.8568002,118.8019896,Pinus massoniana,Plantae,Pinaceae,Pinus
